accuracy,loss,val_accuracy,val_loss
0.9131249785423279,0.3096940517425537,0.9237499833106995,0.259023517370224
0.9131249785423279,0.277586966753006,0.9237499833106995,0.23757332563400269
0.9281250238418579,0.21089553833007812,0.9256250262260437,0.22674016654491425
0.9464062452316284,0.15471713244915009,0.9275000095367432,0.25121939182281494
0.9643750190734863,0.10753349959850311,0.9225000143051147,0.29502859711647034
